Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Select Metric,
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk30,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk31,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk32,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk33,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk34,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk35,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk36,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk37,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk38,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk39,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk40,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk41,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk42,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk43,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk44,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk45,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk46,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk47,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk48,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk49,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk50,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk51,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk52,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2017 wk53,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk1,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk2,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk3,Average Ratio,0.006
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk4,Average Ratio,0.007
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk5,Average Ratio,0.009
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk6,Average Ratio,0.009
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk7,Average Ratio,0.01
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk8,Average Ratio,0.007
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk9,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk10,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk11,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk12,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk13,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk14,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk15,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk16,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk17,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk18,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk19,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk20,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk21,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk22,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk23,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk24,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk25,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk26,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk27,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk28,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk29,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk30,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk31,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk32,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk33,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk34,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk35,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk36,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk37,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk38,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk39,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk40,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk41,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk42,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk43,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk44,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk45,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk46,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk47,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk48,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk49,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk50,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk51,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk52,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2018 wk53,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk1,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk2,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk3,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk4,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk5,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk6,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk7,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk8,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk9,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk10,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk11,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk12,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk13,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk14,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk15,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk16,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk17,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk18,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk19,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk20,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk21,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk22,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk23,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk24,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk25,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk26,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk27,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk28,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk29,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk30,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk31,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk32,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk33,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk34,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk35,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk36,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk37,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk38,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk39,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk40,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk41,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk42,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk43,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk44,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk45,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk46,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk47,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk48,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk49,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk50,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk51,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk52,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2019 wk53,Average Ratio,0.006
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk1,Average Ratio,0.007
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk2,Average Ratio,0.007
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk3,Average Ratio,0.006
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk4,Average Ratio,0.006
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk5,Average Ratio,0.008
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk6,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk7,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk8,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk9,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk10,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk11,Average Ratio,0.011
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk12,Average Ratio,0.021
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk13,Average Ratio,0.033
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk14,Average Ratio,0.023
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk15,Average Ratio,0.021
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk16,Average Ratio,0.014
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk17,Average Ratio,0.007
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk18,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk19,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk20,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk21,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk22,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk23,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk24,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk25,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk26,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk27,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk28,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk29,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk30,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk31,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk32,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk33,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk34,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk35,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk36,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk37,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk38,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk39,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk40,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk41,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk42,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk43,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk44,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk45,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk46,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk47,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk48,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk49,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk50,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk51,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk52,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2020 wk53,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk1,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk2,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk3,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk4,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk5,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk6,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk7,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk8,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk9,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk10,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk11,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk12,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk13,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk14,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk15,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk16,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk17,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk18,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk19,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk20,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk21,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk22,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk23,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk24,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk25,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk26,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk27,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk28,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk29,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk30,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk31,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk32,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk33,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk34,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk35,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk36,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk37,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk38,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk39,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk40,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk41,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk42,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk43,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk44,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk45,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk46,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk47,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk48,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk49,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk50,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk51,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk52,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2021 wk53,Average Ratio,0.006
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk1,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk2,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk3,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk4,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk5,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk6,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk7,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk8,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk9,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk10,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk11,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk12,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk13,Average Ratio,0
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk14,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk15,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk16,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk17,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk18,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk19,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk20,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk21,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk22,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk23,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk24,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk25,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk26,Average Ratio,0.001
Influenza-like illness (ILI),Borough,Queens,Age Group,Ages 65+ years,2022 wk27,Average Ratio,0.001
