Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Select Metric,
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/4/24,Count,15
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/5/24,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/6/24,Count,15
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/7/24,Count,11
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/8/24,Count,12
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/9/24,Count,17
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/10/24,Count,17
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/11/24,Count,10
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/12/24,Count,15
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/13/24,Count,20
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/14/24,Count,8
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/15/24,Count,16
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/16/24,Count,18
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/17/24,Count,15
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/18/24,Count,13
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/19/24,Count,19
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/20/24,Count,14
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/21/24,Count,16
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/22/24,Count,36
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/23/24,Count,19
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/24/24,Count,12
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/25/24,Count,20
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/26/24,Count,29
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/27/24,Count,36
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/28/24,Count,38
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/29/24,Count,19
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/30/24,Count,32
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,12/31/24,Count,25
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/1/25,Count,26
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/2/25,Count,25
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/3/25,Count,26
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/4/25,Count,42
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/5/25,Count,30
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/6/25,Count,23
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/7/25,Count,23
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/8/25,Count,20
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/9/25,Count,17
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/10/25,Count,23
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/11/25,Count,16
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/12/25,Count,25
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/13/25,Count,28
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/14/25,Count,30
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/15/25,Count,20
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/16/25,Count,24
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/17/25,Count,19
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/18/25,Count,25
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/19/25,Count,25
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/20/25,Count,30
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/21/25,Count,15
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/22/25,Count,32
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/23/25,Count,28
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/24/25,Count,28
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/25/25,Count,20
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/26/25,Count,21
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/27/25,Count,27
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/28/25,Count,32
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/29/25,Count,30
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/30/25,Count,26
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,1/31/25,Count,11
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/1/25,Count,27
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/2/25,Count,18
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/3/25,Count,13
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/4/25,Count,26
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/5/25,Count,23
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/6/25,Count,16
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/7/25,Count,14
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/8/25,Count,16
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/9/25,Count,9
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/10/25,Count,30
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/11/25,Count,21
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/12/25,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/13/25,Count,15
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/14/25,Count,11
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/15/25,Count,14
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/16/25,Count,18
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/17/25,Count,19
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/18/25,Count,24
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/19/25,Count,12
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/20/25,Count,17
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/21/25,Count,14
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/22/25,Count,12
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/23/25,Count,9
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/24/25,Count,17
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/25/25,Count,14
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/26/25,Count,15
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/27/25,Count,9
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,2/28/25,Count,12
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/1/25,Count,11
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/2/25,Count,12
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/3/25,Count,11
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/4/25,Count,10
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/5/25,Count,17
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/6/25,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/7/25,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/8/25,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/9/25,Count,8
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/10/25,Count,13
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/11/25,Count,14
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/12/25,Count,9
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/13/25,Count,8
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/14/25,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,All age groups,3/15/25,Count,10
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,8/29/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,8/30/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,8/31/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/1/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/2/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/3/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/4/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/5/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/6/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/7/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/8/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/9/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/10/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/11/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/12/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/13/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/14/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/15/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/16/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/17/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/18/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/19/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/20/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/21/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/22/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/23/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/24/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/25/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/26/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/27/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/28/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/29/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,9/30/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/1/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/2/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/3/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/4/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/5/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/6/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/7/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/8/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/9/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/10/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/11/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/12/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/13/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/14/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/15/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/16/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/17/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/18/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/19/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/20/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/21/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/22/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/23/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/24/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/25/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/26/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/27/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/28/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/29/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/30/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,10/31/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/1/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/2/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/3/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/4/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/5/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/6/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/7/24,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/8/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/9/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/10/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/11/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/12/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/13/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/14/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/15/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/16/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/17/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/18/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/19/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/20/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/21/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/22/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/23/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/24/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/25/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/26/24,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/27/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/28/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/29/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,11/30/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/1/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/2/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/3/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/4/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/5/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/6/24,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/7/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/8/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/9/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/10/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/11/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/12/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/13/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/14/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/15/24,Count,10
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/16/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/17/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/18/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/19/24,Count,6
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/20/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/21/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/22/24,Count,11
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/23/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/24/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/25/24,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/26/24,Count,6
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/27/24,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/28/24,Count,8
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/29/24,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/30/24,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,12/31/24,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/1/25,Count,6
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/2/25,Count,9
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/3/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/4/25,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/5/25,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/6/25,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/7/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/8/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/9/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/10/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/11/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/12/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/13/25,Count,6
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/14/25,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/15/25,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/16/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/17/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/18/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/19/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/20/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/21/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/22/25,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/23/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/24/25,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/25/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/26/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/27/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/28/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/29/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/30/25,Count,6
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,1/31/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/1/25,Count,7
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/2/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/3/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/4/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/5/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/6/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/7/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/8/25,Count,3
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/9/25,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/10/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/11/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/12/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/13/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/14/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/15/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/16/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/17/25,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/18/25,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/19/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/20/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/21/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/22/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/23/25,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/24/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/25/25,Count,5
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/26/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/27/25,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,2/28/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/1/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/2/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/3/25,Count,4
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/4/25,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/5/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/6/25,Count,2
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/7/25,Count,1
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/8/25,Count,0
Influenza-like illness (ILI),Borough,Staten Island,Age Group,Ages 0-4 years,3/9/25,Count,3
