geo_value,signal,time_value,value,region
north-carolina,pct_ed_visits_influenza,4/20/24,0.74,north-carolina
north-carolina,pct_ed_visits_influenza,4/27/24,0.67,north-carolina
north-carolina,pct_ed_visits_influenza,5/4/24,0.63,north-carolina
north-carolina,pct_ed_visits_influenza,5/11/24,0.51,north-carolina
north-carolina,pct_ed_visits_influenza,5/18/24,0.61,north-carolina
north-carolina,pct_ed_visits_influenza,5/25/24,0.51,north-carolina
north-carolina,pct_ed_visits_influenza,6/1/24,0.46,north-carolina
north-carolina,pct_ed_visits_influenza,6/8/24,0.41,north-carolina
north-carolina,pct_ed_visits_influenza,6/15/24,0.40,north-carolina
north-carolina,pct_ed_visits_influenza,6/22/24,0.37,north-carolina
north-carolina,pct_ed_visits_influenza,6/29/24,0.46,north-carolina
north-carolina,pct_ed_visits_influenza,7/6/24,0.37,north-carolina
north-carolina,pct_ed_visits_influenza,7/13/24,0.41,north-carolina
north-carolina,pct_ed_visits_influenza,7/20/24,0.44,north-carolina
north-carolina,pct_ed_visits_influenza,7/27/24,0.48,north-carolina
north-carolina,pct_ed_visits_influenza,8/3/24,0.56,north-carolina
north-carolina,pct_ed_visits_influenza,8/10/24,0.60,north-carolina
north-carolina,pct_ed_visits_influenza,8/17/24,0.65,north-carolina
north-carolina,pct_ed_visits_influenza,8/24/24,0.70,north-carolina
north-carolina,pct_ed_visits_influenza,8/31/24,0.74,north-carolina
north-carolina,pct_ed_visits_influenza,9/7/24,0.78,north-carolina
north-carolina,pct_ed_visits_influenza,9/14/24,0.88,north-carolina
north-carolina,pct_ed_visits_influenza,9/21/24,0.79,north-carolina
north-carolina,pct_ed_visits_influenza,9/28/24,0.74,north-carolina
north-carolina,pct_ed_visits_influenza,10/5/24,0.65,north-carolina
north-carolina,pct_ed_visits_influenza,10/12/24,0.67,north-carolina
north-carolina,pct_ed_visits_influenza,10/19/24,0.76,north-carolina
north-carolina,pct_ed_visits_influenza,10/26/24,0.86,north-carolina
north-carolina,pct_ed_visits_influenza,11/2/24,0.88,north-carolina
north-carolina,pct_ed_visits_influenza,11/9/24,0.89,north-carolina
north-carolina,pct_ed_visits_influenza,11/16/24,0.93,north-carolina
north-carolina,pct_ed_visits_influenza,11/23/24,1.03,north-carolina
north-carolina,pct_ed_visits_influenza,11/30/24,1.19,north-carolina
north-carolina,pct_ed_visits_influenza,12/7/24,1.40,north-carolina
north-carolina,pct_ed_visits_influenza,12/14/24,2.13,north-carolina
north-carolina,pct_ed_visits_influenza,12/21/24,3.20,north-carolina
north-carolina,pct_ed_visits_influenza,12/28/24,5.29,north-carolina
north-carolina,pct_ed_visits_influenza,1/4/25,5.86,north-carolina
north-carolina,pct_ed_visits_influenza,1/11/25,5.66,north-carolina
north-carolina,pct_ed_visits_influenza,1/18/25,7.81,north-carolina
north-carolina,pct_ed_visits_influenza,1/25/25,11.27,north-carolina
north-carolina,pct_ed_visits_influenza,2/1/25,13.03,north-carolina
north-carolina,pct_ed_visits_influenza,2/8/25,13.41,north-carolina
north-carolina,pct_ed_visits_influenza,2/15/25,9.91,north-carolina
north-carolina,pct_ed_visits_influenza,2/22/25,7.26,north-carolina
north-carolina,pct_ed_visits_influenza,3/1/25,5.37,north-carolina
north-carolina,pct_ed_visits_influenza,3/8/25,4.74,north-carolina
north-carolina,pct_ed_visits_influenza,3/15/25,3.83,north-carolina
north-carolina,pct_ed_visits_influenza,3/22/25,2.75,north-carolina
north-carolina,pct_ed_visits_influenza,3/29/25,1.97,north-carolina
north-carolina,pct_ed_visits_influenza,4/5/25,1.48,north-carolina
north-carolina,pct_ed_visits_influenza,4/12/25,1.02,north-carolina
north-carolina,pct_ed_visits_influenza,4/19/25,0.87,north-carolina
north-carolina,pct_ed_visits_influenza,4/26/25,0.71,north-carolina
north-carolina,pct_ed_visits_influenza,5/3/25,0.61,north-carolina
north-carolina,pct_ed_visits_influenza,5/10/25,0.59,north-carolina
north-carolina,pct_ed_visits_influenza,5/17/25,0.55,north-carolina
north-carolina,pct_ed_visits_influenza,5/24/25,0.58,north-carolina
north-carolina,pct_ed_visits_influenza,5/31/25,0.53,north-carolina
north-carolina,pct_ed_visits_influenza,6/7/25,0.52,north-carolina
north-carolina,pct_ed_visits_influenza,6/14/25,0.47,north-carolina
north-carolina,pct_ed_visits_influenza,6/21/25,0.39,north-carolina
north-carolina,pct_ed_visits_influenza,6/28/25,0.34,north-carolina
north-carolina,pct_ed_visits_influenza,7/5/25,0.34,north-carolina
north-carolina,pct_ed_visits_influenza,7/12/25,0.32,north-carolina
north-carolina,pct_ed_visits_influenza,7/19/25,0.33,north-carolina
north-carolina,pct_ed_visits_influenza,7/26/25,0.34,north-carolina
north-carolina,pct_ed_visits_influenza,8/2/25,0.33,north-carolina
north-carolina,pct_ed_visits_influenza,8/9/25,0.45,north-carolina
north-carolina,pct_ed_visits_influenza,8/16/25,0.47,north-carolina
north-carolina,pct_ed_visits_influenza,8/23/25,0.61,north-carolina
north-carolina,pct_ed_visits_influenza,8/30/25,0.75,north-carolina
north-carolina,pct_ed_visits_influenza,9/6/25,1.01,north-carolina
north-carolina,pct_ed_visits_influenza,9/13/25,1.06,north-carolina
north-carolina,pct_ed_visits_influenza,9/20/25,0.80,north-carolina
north-carolina,pct_ed_visits_influenza,9/27/25,0.73,north-carolina
north-carolina,pct_ed_visits_influenza,10/4/25,0.65,north-carolina
north-carolina,pct_ed_visits_influenza,10/11/25,0.60,north-carolina
north-carolina,pct_ed_visits_influenza,10/18/25,0.62,north-carolina
north-carolina,pct_ed_visits_influenza,10/25/25,0.72,north-carolina
north-carolina,pct_ed_visits_influenza,11/1/25,0.73,north-carolina
north-carolina,pct_ed_visits_influenza,11/8/25,0.96,north-carolina
north-carolina,pct_ed_visits_influenza,11/15/25,1.16,north-carolina
