location,reference_date,horizon,target,output_type,output_type_id,target_end_date,value
st-cloud,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,1.2042989911251771
st-cloud,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.5598515301305642
st-cloud,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.23009791996050372
st-cloud,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,3.7682133516304126
st-cloud,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,2.3271557292289717
st-cloud,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,1.3094632730501783
st-cloud,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.6482722027115592
st-cloud,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,5.4455581576859
st-cloud,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,3.548831343467986
st-cloud,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,2.2923949598041458
st-cloud,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,1.3804981861276082
st-cloud,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,6.410212706299429
st-cloud,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,4.423297435242894
st-cloud,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,3.0617235596857895
st-cloud,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,2.070938339385228
st-cloud,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,7.240982582314582
st-cloud,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,5.106499941336202
st-cloud,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,3.6755735719203155
st-cloud,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,2.5625252041389177
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.8224368033364757
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.17213270565724875
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,1.04989337395787
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.2620175140693222
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,1.4612227935459678
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.4780285169771142
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.09222293624401731
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,2.2212631863738337
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.9258006592194622
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.3228536253347807
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,3.506944195923161
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,1.8052232436936646
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.8916857497812392
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.35099133287320433
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,5.258939011574741
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,3.2441711431412905
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,1.8963476799559107
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.9844184958597966
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,7.000953039419857
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,5.004314461605738
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,3.127008694389378
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,1.8162501877681185
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,8.303624221022353
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,5.962025045959402
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,3.965279668239529
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,2.5255428953943904
rochester,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,9.243542746785844
rochester,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,6.794861417462619
rochester,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,4.647286641046794
rochester,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,3.2933437989364402
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.33174369199426657
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.07292089970641585
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.01359205637256923
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.3973928919575676
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.1020623793305425
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.023786098651996154
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.004308397364156758
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.60647912129057
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.17059917712747263
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.048380983954191055
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.011202987418913866
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,1.1482348493238075
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.43993089500592003
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.1485446080467475
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0530974330104269
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,2.0464661447865
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.9689274486358639
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.4110907395779859
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.15639990216969993
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.9636790444657914
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.6377033470530382
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.8706715829896043
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.4140049072131877
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,3.691257913074373
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,2.169882120117422
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.2819055348224073
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.6821861542471442
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,4.153063730752858
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,2.539161957029848
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.495936388325495
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,0.8809118186051982
minnesota,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,4.489572086424607
minnesota,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,2.876127337040716
minnesota,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,1.7644165903372242
minnesota,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,1.0369154905597378
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.1464915638540002
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.022194557293412256
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.2459889083356468
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.053542091083104426
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.3584807511927754
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.09930061706546577
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.0
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.6316139514271573
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.2206417012928162
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.06569717188810423
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.0932508515193127
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.49932605914577866
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.18891673054269464
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.07151893709832563
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,1.6628702873497148
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,0.8989671334022592
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.41102792983178715
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.20727312947309157
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,2.36605143115824
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,1.3740201140623722
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,0.7789055697560848
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.41489910825054027
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,2.856380346597135
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,1.8294982981970285
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.128237781730793
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,0.6442702314125716
columbia,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,3.360915853514066
columbia,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,2.251414210903173
columbia,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,1.4318752925890061
columbia,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,0.7822954669295226
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.15865156058177793
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.021670453972781237
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.23020242848672923
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.03881327105879188
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.3472954842775288
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.08470974476757796
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.016880104005708642
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.7349233073404922
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.22308806272191894
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.05683829328533059
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.2921083288285333
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.5317461546617663
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.21230223499980824
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.07289601028250368
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.1219990973847493
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.0838037162785419
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.4863733834893219
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.22834531753143436
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,3.08109433337594
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,1.7903919848189758
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,0.952949379872652
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.4642796040849688
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,3.599446446946808
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,2.1568564463194235
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.2475870366274364
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,0.6294292231436284
greenville,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,4.1491592983228545
greenville,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,2.5208581422779504
greenville,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,1.491791905669727
greenville,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,0.8366772943341136
florence,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.2799510473542697
florence,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.0
florence,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
florence,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
florence,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.4177778765937476
florence,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.06459951630513391
florence,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0
florence,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
florence,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.5824090195753094
florence,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.1718384657785959
florence,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.0
florence,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
florence,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,1.0420745758127103
florence,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.4175566077418644
florence,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.09794921451084837
florence,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0
florence,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.916058525636979
florence,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.9276979643605385
florence,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.39141305266930493
florence,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.15427836835302589
florence,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.9973629712325502
florence,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.8071207462181813
florence,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.8788560651426969
florence,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.41242402562674685
florence,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,4.206898939895835
florence,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,2.8144432215873603
florence,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.7579755039154714
florence,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,1.015474613365029
florence,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,5.072773845204309
florence,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,3.5369897455583335
florence,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,2.270172348474569
florence,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,1.373914147025033
florence,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,5.728980765455847
florence,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,4.1338276622435135
florence,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,2.750251911946328
florence,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,1.8263490237075022
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.42255728945831966
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.1159438305234517
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.02151048961746324
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.5233552361372095
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.18784040859887252
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.04323428136943132
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.6726419463217881
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.2729149687330006
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.09070500162214838
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.018362390688355785
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,1.1141339683371263
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.5461894874926541
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.23791573361310558
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.09164738035040947
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.7746368226555767
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,1.0050965362621747
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.5851846321121441
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.2940468778183419
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.533926500317304
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.7772204511971936
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,1.1592013395440801
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.6449081049065626
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,3.259306757328358
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,2.7201841304968424
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.9230753477252378
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,1.2046787275698436
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,3.8166011585215243
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,3.1239109882721188
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,2.327077617041573
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,1.6923312601392582
charleston,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,4.281317832835236
charleston,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,3.4904332240372202
charleston,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,2.8485848405648024
charleston,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,2.0630927573219506
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.0
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.0
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.0
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.0
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.10675931797745376
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.0
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.0
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.32597764841706683
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.0
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.0
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,0.8531098708196452
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.29859998148990674
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.0
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.0
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,1.738009267433232
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,0.8105620886544671
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.3077486918924945
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.14867580581217013
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,2.9569145605664646
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,1.6397906417802453
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,0.7893056434865424
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.36765888645106887
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,4.047256998811305
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,2.276731944057548
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.2406755942323844
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,0.5746373984690798
rock-hill,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,5.536454247962838
rock-hill,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,3.4756427530470417
rock-hill,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,1.7813325956869923
rock-hill,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,1.0147350346705266
horry,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.16053654089045108
horry,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.0
horry,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
horry,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
horry,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.25237993202087633
horry,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.05511519942662981
horry,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0
horry,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
horry,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.41739723215062097
horry,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.11221292815682057
horry,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.0
horry,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
horry,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.8560496938534616
horry,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.3299012934418324
horry,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.12482911125712162
horry,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0
horry,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.5054737809717402
horry,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.7258533955535631
horry,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.34255706134104436
horry,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.1292499930306636
horry,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.4211500326036175
horry,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.3197967952386245
horry,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.7702914714638113
horry,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.4113977377585836
horry,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,3.5197219866141656
horry,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,2.1651491864996677
horry,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.2850034124666831
horry,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.7948296936932322
horry,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,4.129517933179406
horry,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,2.7527618655992407
horry,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.740182836280315
