"","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"1021","2025-12-20","st-paul",0,"Flu ED visits pct","2025-12-20","quantile",0.975,9.68726459627716
"1022","2025-12-20","duluth",0,"Flu ED visits pct","2025-12-20","quantile",0.975,7.27614962147424
"1023","2025-12-20","minneapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.975,11.2253635874025
"1024","2025-12-20","st-cloud",0,"Flu ED visits pct","2025-12-20","quantile",0.975,10.5001825042881
"1025","2025-12-20","rochester",0,"Flu ED visits pct","2025-12-20","quantile",0.975,7.36099306540595
"1026","2025-12-20","minnesota",0,"Flu ED visits pct","2025-12-20","quantile",0.975,9.63982452558737
"1027","2025-12-20","st-paul",1,"Flu ED visits pct","2025-12-27","quantile",0.975,9.55315831017823
"1028","2025-12-20","duluth",1,"Flu ED visits pct","2025-12-27","quantile",0.975,7.3096196052393
"1029","2025-12-20","minneapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.975,11.0993347602251
"1030","2025-12-20","st-cloud",1,"Flu ED visits pct","2025-12-27","quantile",0.975,10.38843127409
"1031","2025-12-20","rochester",1,"Flu ED visits pct","2025-12-27","quantile",0.975,7.67389688970663
"1032","2025-12-20","minnesota",1,"Flu ED visits pct","2025-12-27","quantile",0.975,9.73640070731718
"1033","2025-12-20","st-paul",2,"Flu ED visits pct","2026-01-03","quantile",0.975,9.62909813113531
"1034","2025-12-20","duluth",2,"Flu ED visits pct","2026-01-03","quantile",0.975,7.58539101034626
"1035","2025-12-20","minneapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.975,11.5818413026817
"1036","2025-12-20","st-cloud",2,"Flu ED visits pct","2026-01-03","quantile",0.975,10.7386241008363
"1037","2025-12-20","rochester",2,"Flu ED visits pct","2026-01-03","quantile",0.975,8.57921615172629
"1038","2025-12-20","minnesota",2,"Flu ED visits pct","2026-01-03","quantile",0.975,9.61782756366428
"1039","2025-12-20","st-paul",3,"Flu ED visits pct","2026-01-10","quantile",0.975,10.7140904348311
"1040","2025-12-20","duluth",3,"Flu ED visits pct","2026-01-10","quantile",0.975,9.00229973930137
"1041","2025-12-20","minneapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.975,12.7605584190374
"1042","2025-12-20","st-cloud",3,"Flu ED visits pct","2026-01-10","quantile",0.975,12.4865104437093
"1043","2025-12-20","rochester",3,"Flu ED visits pct","2026-01-10","quantile",0.975,9.64651164813612
"1044","2025-12-20","minnesota",3,"Flu ED visits pct","2026-01-10","quantile",0.975,9.54040133760626
"1045","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.484288845369101
"1046","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.483500451928869
"1047","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.501184435765128
"1048","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.509941111631188
"1049","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.538372962613519
"1050","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.564261680559623
"1051","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.448749050373664
"1052","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.473677674540239
"1053","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.460339992630785
"1054","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.490425630561967
"1055","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.483306859038045
"1056","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.538372962613519
"1057","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.496897122227427
"1058","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.428564417205721
"1059","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.425611288297658
"1060","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.410506708463321
"1061","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.348576474787277
"1062","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.4507251870143
"1063","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.476363937302723
"1064","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.414121647461768
"1065","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.346129524629463
"1066","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.41890099999458
"1067","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.384185688847057
"1068","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.327176046994526
"1069","2025-12-20","charleston",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.437826217929752
"1070","2025-12-20","rock-hill",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.426165126181968
"1071","2025-12-20","horry",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.373388379141529
"1072","2025-12-20","south-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.261251679428581
"1073","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.6923011403864
"1074","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.59528413771447
"1075","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.824437044592014
"1076","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.608765260733289
"1077","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.91882751011525
"1078","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.683743240387781
"1079","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.685813974864207
"1080","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.614559631732748
"1081","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.57893406818795
"1082","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.778991567835899
"1083","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.578302117149142
"1084","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.79820729587718
"1085","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.580486709696951
"1086","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.618458285144706
"1087","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.494861319377607
"1088","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.481242717952903
"1089","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.706412322523591
"1090","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.529279526177871
"1091","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.520316640959822
"1092","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.45038420052384
"1093","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.371866569401411
"1094","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.451313320517911
"1095","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.444209564101051
"1096","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.640179801517225
"1097","2025-12-20","charleston",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.470373370204574
"1098","2025-12-20","rock-hill",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.431119852873982
"1099","2025-12-20","horry",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.396596951480026
"1100","2025-12-20","south-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.302348138298645
"1101","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.10127524093592
"1102","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.1,0.982512653590521
"1103","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.12300322585615
"1104","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.1,0.775523663598183
"1105","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.1,2.15926099060334
"1106","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.15977360515567
"1107","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.1,0.953756104886422
"1108","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.02965284342226
"1109","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.1,0.809581195837448
"1110","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.1,0.986848839690242
"1111","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.1,0.695734269914815
"1112","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.83272175599437
"1113","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.1,0.904285780682111
"1114","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.1,0.771125136037451
"1115","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.1,0.985299540376065
"1116","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.1,0.704492266105816
"1117","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.1,0.90688071351172
"1118","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.1,0.61410177799111
"1119","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.04344878862296
"1120","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.1,0.87545854093669
"1121","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.1,0.607796943885509
"1122","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.805943224016233
"1123","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.539756351284408
"1124","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.726550561391812
"1125","2025-12-20","charleston",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.532306369521415
"1126","2025-12-20","rock-hill",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.669055985679393
"1127","2025-12-20","horry",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.656379606516797
"1128","2025-12-20","south-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.438269631518802
"1129","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.25,2.44455427651556
"1130","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.25,2.17669204972722
"1131","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.25,2.40875076725828
"1132","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.25,1.26163051714686
"1133","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.25,5.9259760934639
"1134","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.25,3.14278830914692
"1135","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.25,2.61731204585008
"1136","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.31891468520669
"1137","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.24457525662611
"1138","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.66048423466004
"1139","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.25,1.2168591298576
"1140","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.25,4.46022496256691
"1141","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.25,3.00867793306472
"1142","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.56970427612869
"1143","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.25,1.98663694598193
"1144","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.25,1.65331821973283
"1145","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.40288871897358
"1146","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.25,1.26203600529279
"1147","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.25,3.06722665255307
"1148","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.05064950254769
"1149","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.46600958121263
"1150","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.17125363146931
"1151","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.25,0.950354066363989
"1152","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.87095887987293
"1153","2025-12-20","charleston",3,"Flu ED visits pct","2026-01-10","quantile",0.25,0.947664942527707
"1154","2025-12-20","rock-hill",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.66654155277471
"1155","2025-12-20","horry",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.22107151905817
"1156","2025-12-20","south-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.79921624021274
"1157","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.5,3.14894548308546
"1158","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.5,3.63417161511065
"1159","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.5,3.16870879378777
"1160","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.5,2.2083021939495
"1161","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.5,7.01997437754414
"1162","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.5,4.48081410766714
"1163","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.5,3.47089846137288
"1164","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.5,3.77615662180536
"1165","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.60036316313104
"1166","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.5,3.09764416102074
"1167","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.5,2.65281937959831
"1168","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.5,5.22630972603877
"1169","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.2130700763469
"1170","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.5,3.93619019541101
"1171","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.47385424718501
"1172","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.5,5.43828767623275
"1173","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.03630778438535
"1174","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.5,2.89383803449004
"1175","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.55658531485124
"1176","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.45723164873836
"1177","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.78730079829779
"1178","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.50938321780952
"1179","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.5,3.88376993740136
"1180","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.31432022761857
"1181","2025-12-20","charleston",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.72298688289783
"1182","2025-12-20","rock-hill",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.20753086846067
"1183","2025-12-20","horry",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.96844381388769
"1184","2025-12-20","south-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.5,3.32070481657093
"1185","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.75,5.06851283389936
"1186","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.56473351615992
"1187","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.40995888461388
"1188","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.75,2.2138099568736
"1189","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.75,10.3336581438613
"1190","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.75,5.72496707865394
"1191","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.75,5.72483359393089
"1192","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.12748438460753
"1193","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.75,6.63455425572873
"1194","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.75,4.6313840696627
"1195","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.75,3.138984019032
"1196","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.75,10.1213753971493
"1197","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.75,6.44978791671578
"1198","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.75,7.61445068934749
"1199","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.76939126286672
"1200","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.75,7.23799333410807
"1201","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.75,4.37472472539977
"1202","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.75,3.72312723039698
"1203","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.75,7.77641785655894
"1204","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.76150261045456
"1205","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.75,8.91681710256124
"1206","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.27872012974602
"1207","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.04588167120894
"1208","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.35800092866571
"1209","2025-12-20","charleston",3,"Flu ED visits pct","2026-01-10","quantile",0.75,3.55930832326206
"1210","2025-12-20","rock-hill",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.75011564486013
"1211","2025-12-20","horry",3,"Flu ED visits pct","2026-01-10","quantile",0.75,4.54721934757686
"1212","2025-12-20","south-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.75,8.28713511425771
"1213","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.9,7.22732471703651
"1214","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.9,7.22317776723044
"1215","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.9,6.67522647917233
"1216","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.9,2.23578577826907
"1217","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.9,14.2658495177632
"1218","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.9,7.77352615798939
"1219","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.9,7.59186407758682
"1220","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.9,6.99231577499929
"1221","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.9,7.52377599355233
"1222","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.9,7.48097747695812
"1223","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.9,3.43254346154675
"1224","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.9,13.8711874586295
"1225","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.9,7.84063451150138
"1226","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.9,9.43929470042346
"1227","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.82830935540959
"1228","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.36129610832078
"1229","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.76635942450096
"1230","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.9,4.36907517054084
"1231","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.9,10.7627539478989
"1232","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.75284520217338
"1233","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.9,9.6653394691357
"1234","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.9,8.05769014944351
"1235","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.9,6.99516283043662
"1236","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.68955360864856
"1237","2025-12-20","charleston",3,"Flu ED visits pct","2026-01-10","quantile",0.9,4.91520985798723
"1238","2025-12-20","rock-hill",3,"Flu ED visits pct","2026-01-10","quantile",0.9,8.13772961366214
"1239","2025-12-20","horry",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.80219862423508
"1240","2025-12-20","south-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.9,9.57732014246027
"1241","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.95,8.60301375645053
"1242","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.95,7.64585493336502
"1243","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.95,8.61913382014392
"1244","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.95,5.787551074889
"1245","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.95,19.1601321305893
"1246","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.95,9.37300591762511
"1247","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.95,10.425946765381
"1248","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.95,8.58864120827721
"1249","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.95,7.82407019034926
"1250","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.95,8.75998121044354
"1251","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.95,5.8583869115659
"1252","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.95,18.0506162160609
"1253","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.95,9.44976869839132
"1254","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.95,10.7739221449679
"1255","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.9426257921719
"1256","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.95,7.67725306273612
"1257","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.2960222559925
"1258","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.17262551044559
"1259","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.95,18.0574353694988
"1260","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.95,9.38646678705456
"1261","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.95,10.403413380732
"1262","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.65281014581908
"1263","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.95,7.7537165375314
"1264","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.95,9.35848770067891
"1265","2025-12-20","charleston",3,"Flu ED visits pct","2026-01-10","quantile",0.95,6.4890242855746
"1266","2025-12-20","rock-hill",3,"Flu ED visits pct","2026-01-10","quantile",0.95,19.1713579396987
"1267","2025-12-20","horry",3,"Flu ED visits pct","2026-01-10","quantile",0.95,10.8933434768054
"1268","2025-12-20","south-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.95,11.1867784624747
"1269","2025-12-20","columbia",0,"Flu ED visits pct","2025-12-20","quantile",0.975,8.64854474185199
"1270","2025-12-20","greenville",0,"Flu ED visits pct","2025-12-20","quantile",0.975,10.4252053384792
"1271","2025-12-20","florence",0,"Flu ED visits pct","2025-12-20","quantile",0.975,12.4492077707737
"1272","2025-12-20","charleston",0,"Flu ED visits pct","2025-12-20","quantile",0.975,6.62970937590545
"1273","2025-12-20","rock-hill",0,"Flu ED visits pct","2025-12-20","quantile",0.975,20.0037508994663
"1274","2025-12-20","horry",0,"Flu ED visits pct","2025-12-20","quantile",0.975,11.0987212838221
"1275","2025-12-20","south-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.975,12.5713588854117
"1276","2025-12-20","columbia",1,"Flu ED visits pct","2025-12-27","quantile",0.975,8.75355049539926
"1277","2025-12-20","greenville",1,"Flu ED visits pct","2025-12-27","quantile",0.975,10.4196598224434
"1278","2025-12-20","florence",1,"Flu ED visits pct","2025-12-27","quantile",0.975,12.6028217311404
"1279","2025-12-20","charleston",1,"Flu ED visits pct","2025-12-27","quantile",0.975,6.62970937590545
"1280","2025-12-20","rock-hill",1,"Flu ED visits pct","2025-12-27","quantile",0.975,20.2207869691825
"1281","2025-12-20","horry",1,"Flu ED visits pct","2025-12-27","quantile",0.975,10.8985975236767
"1282","2025-12-20","south-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.975,12.5203461259242
"1283","2025-12-20","columbia",2,"Flu ED visits pct","2026-01-03","quantile",0.975,9.02080525754568
"1284","2025-12-20","greenville",2,"Flu ED visits pct","2026-01-03","quantile",0.975,10.3653848819114
"1285","2025-12-20","florence",2,"Flu ED visits pct","2026-01-03","quantile",0.975,11.7328781223954
"1286","2025-12-20","charleston",2,"Flu ED visits pct","2026-01-03","quantile",0.975,6.72526608448672
"1287","2025-12-20","rock-hill",2,"Flu ED visits pct","2026-01-03","quantile",0.975,19.2140655455789
"1288","2025-12-20","horry",2,"Flu ED visits pct","2026-01-03","quantile",0.975,10.6408447554149
"1289","2025-12-20","south-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.975,12.3336631464953
"1290","2025-12-20","columbia",3,"Flu ED visits pct","2026-01-10","quantile",0.975,10.6378029046663
"1291","2025-12-20","greenville",3,"Flu ED visits pct","2026-01-10","quantile",0.975,9.84973956421702
"1292","2025-12-20","florence",3,"Flu ED visits pct","2026-01-10","quantile",0.975,12.4143452210466
