"","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"598",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.99,1697.06
"599",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.01,209.99
"600",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.025,230
"601",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.05,258
"602",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.1,286.9
"603",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.15,311
"604",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.2,336
"605",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.25,354
"606",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.3,370
"607",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.35,386.65
"608",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.4,408
"609",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.45,425
"610",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.5,443
"611",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.55,459
"612",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.6,476
"613",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.65,497.35
"614",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.7,518
"615",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.75,547.25
"616",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.8,577
"617",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.85,613
"618",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.9,661
"619",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.95,719.1
"620",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.975,789.05
"621",2025-02-22,"Manhattan",4,"ILI ED visits",2025-03-22,"quantile",0.99,894.02
"622",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.01,1557.99
"623",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.025,1695.975
"624",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.05,1854.8
"625",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.1,2085.8
"626",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.15,2237
"627",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.2,2359.8
"628",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.25,2483
"629",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.3,2570
"630",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.35,2660.3
"631",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.4,2769.6
"632",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.45,2865.55
"633",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.5,2980
"634",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.55,3099.45
"635",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.6,3209.4
"636",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.65,3340.05
"637",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.7,3463.6
"638",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.75,3598
"639",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.8,3773.4
"640",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.85,3982.15
"641",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.9,4229.3
"642",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.95,4750.2
"643",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.975,5240.95
"644",2025-02-22,"NYC",4,"ILI ED visits",2025-03-22,"quantile",0.99,5919.01
"645",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.01,372.99
"646",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.025,417.975
"647",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.05,461.95
"648",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.1,510
"649",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.15,552
"650",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.2,585.8
"651",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.25,619
"652",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.3,650
"653",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.35,675.65
"654",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.4,699
"655",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.45,725
"656",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.5,748
"657",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.55,782
"658",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.6,808
"659",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.65,836
"660",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.7,874.3
"661",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.75,920
"662",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.8,973
"663",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.85,1025
"664",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.9,1101.2
"665",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.95,1243.15
"666",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.975,1368.125
"667",2025-02-22,"Queens",4,"ILI ED visits",2025-03-22,"quantile",0.99,1468.1
"668",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.01,28
"669",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.025,31
"670",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.05,36
"671",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.1,41.9
"672",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.15,45
"673",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.2,49
"674",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.25,52
"675",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.3,55
"676",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.35,59
"677",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.4,61
"678",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.45,64
"679",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.5,67
"680",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.55,70
"681",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.6,74
"682",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.65,78
"683",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.7,82
"684",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.75,86
"685",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.8,92
"686",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.85,99
"687",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.9,107
"688",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.95,121.05
"689",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.975,132.025
"690",2025-02-22,"Staten Island",4,"ILI ED visits",2025-03-22,"quantile",0.99,151
"691",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.01,2.1566562
"692",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.025,2.5501715
"693",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.05,2.9122875
"694",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.1,3.3827
"695",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.15,3.7297135
"696",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.2,3.955764
"697",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.25,4.1976525
"698",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.3,4.433643
"699",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.35,4.679354
"700",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.4,4.90343
"701",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.45,5.1183605
"702",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.5,5.33121
"703",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.55,5.524722
"704",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.6,5.767344
"705",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.65,6.0749595
"706",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.7,6.409966
"707",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.75,6.7403775
"708",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.8,7.174848
"709",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.85,7.660997
"710",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.9,8.428344
"711",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.95,9.278558
"712",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.975,10.0310025
"713",2025-02-22,"Austin",0,"flu ED visits pct",2025-02-22,"quantile",0.99,11.169718
"714",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.01,2.3298623
"715",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.025,2.75871325
"716",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.05,3.1886885
"717",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.1,3.63041
"718",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.15,4.0558185
"719",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.2,4.342282
"720",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.25,4.634675
"721",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.3,4.9121
"722",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.35,5.1554755
"723",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.4,5.387182
"724",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.45,5.68041
"725",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.5,5.93675
"726",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.55,6.1920425
"727",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.6,6.481466
"728",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.65,6.8331565
"729",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.7,7.21024
"730",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.75,7.643195
"731",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.8,8.097892
"732",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.85,8.560609
"733",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.9,9.363401
"734",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.95,10.59947
"735",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.975,11.7520925
"736",2025-02-22,"Dallas",0,"flu ED visits pct",2025-02-22,"quantile",0.99,13.513401
"737",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.01,1.3356961
"738",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.025,1.483614
"739",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.05,1.786929
"740",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.1,2.067406
"741",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.15,2.3173835
"742",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.2,2.526492
"743",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.25,2.7368025
"744",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.3,2.927668
"745",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.35,3.102819
"746",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.4,3.305764
"747",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.45,3.474502
"748",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.5,3.638045
"749",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.55,3.8070335
"750",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.6,4.003068
"751",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.65,4.192468
"752",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.7,4.452497
"753",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.75,4.7125625
"754",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.8,5.03304
"755",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.85,5.4412195
"756",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.9,5.972674
"757",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.95,7.060329
"758",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.975,7.92769475
"759",2025-02-22,"El Paso",0,"flu ED visits pct",2025-02-22,"quantile",0.99,9.2328763
"760",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.01,1.6085732
"761",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.025,1.77079275
"762",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.05,1.988412
"763",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.1,2.264586
"764",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.15,2.4662765
"765",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.2,2.612144
"766",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.25,2.7657675
"767",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.3,2.920092
"768",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.35,3.0489235
"769",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.4,3.180828
"770",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.45,3.308922
"771",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.5,3.44394
"772",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.55,3.5882645
"773",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.6,3.741794
"774",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.65,3.884428
"775",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.7,4.104436
"776",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.75,4.289745
"777",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.8,4.5563
"778",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.85,4.8294525
"779",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.9,5.212423
"780",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.95,5.885591
"781",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.975,6.50740625
"782",2025-02-22,"Houston",0,"flu ED visits pct",2025-02-22,"quantile",0.99,7.2074905
"783",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.01,2.2610528
"784",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.025,2.666439
"785",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.05,3.0052515
"786",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.1,3.470665
"787",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.15,3.819023
"788",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.2,4.13612
"789",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.25,4.43717
"790",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.3,4.673132
"791",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.35,4.975665
"792",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.4,5.203312
"793",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.45,5.4675905
"794",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.5,5.69564
"795",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.55,5.9979535
"796",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.6,6.338694
"797",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.65,6.63082
"798",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.7,7.010494
"799",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.75,7.363495
"800",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.8,7.826124
"801",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.85,8.369267
"802",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.9,9.335914
"803",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.95,10.50945
"804",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.975,11.8079575
"805",2025-02-22,"San Antonio",0,"flu ED visits pct",2025-02-22,"quantile",0.99,12.92192
"806",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.01,1.5709886
"807",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.025,1.95217975
"808",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.05,2.179046
"809",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.1,2.587797
"810",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.15,2.929765
"811",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.2,3.231168
"812",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.25,3.4425425
"813",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.3,3.660728
"814",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.35,3.895866
"815",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.4,4.113108
"816",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.45,4.3255095
"817",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.5,4.57787
"818",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.55,4.8773405
"819",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.6,5.11481
"820",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.65,5.399637
"821",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.7,5.719785
"822",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.75,6.099935
"823",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.8,6.569938
"824",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.85,7.0525895
"825",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.9,7.667472
"826",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.95,9.17043
"827",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.975,10.3889075
"828",2025-02-22,"Austin",1,"flu ED visits pct",2025-03-01,"quantile",0.99,11.849294
"829",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.01,1.5585985
"830",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.025,1.843843
"831",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.05,2.196871
"832",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.1,2.709991
"833",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.15,3.0986555
"834",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.2,3.39845
"835",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.25,3.6145375
"836",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.3,3.883549
"837",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.35,4.130804
"838",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.4,4.375496
"839",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.45,4.6262255
"840",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.5,4.89881
"841",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.55,5.155491
"842",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.6,5.42193
"843",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.65,5.739408
"844",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.7,6.075462
"845",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.75,6.4904975
"846",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.8,6.898524
"847",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.85,7.587236
"848",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.9,8.354398
"849",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.95,9.8369355
"850",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.975,11.5995075
"851",2025-02-22,"Dallas",1,"flu ED visits pct",2025-03-01,"quantile",0.99,13.479338
"852",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.01,0.85160918
"853",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.025,1.07120225
"854",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.05,1.250046
"855",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.1,1.520307
"856",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.15,1.737682
"857",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.2,1.961296
"858",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.25,2.1561825
"859",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.3,2.308076
"860",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.35,2.4386215
"861",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.4,2.606902
"862",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.45,2.7944285
"863",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.5,2.95065
"864",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.55,3.141728
"865",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.6,3.338606
"866",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.65,3.550961
"867",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.7,3.785366
"868",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.75,4.06753
"869",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.8,4.354162
"870",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.85,4.7841695
"871",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.9,5.330561
"872",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.95,6.29502
"873",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.975,7.38843625
"874",2025-02-22,"El Paso",1,"flu ED visits pct",2025-03-01,"quantile",0.99,8.7006139
"875",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.01,1.1386279
"876",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.025,1.3182375
"877",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.05,1.478614
"878",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.1,1.772193
"879",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.15,1.94478
"880",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.2,2.118808
"881",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.25,2.25063
"882",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.3,2.386526
"883",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.35,2.533568
"884",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.4,2.67716
"885",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.45,2.804388
"886",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.5,2.946205
"887",2025-02-22,"Houston",1,"flu ED visits pct",2025-03-01,"quantile",0.55,3.100284
